id,negative,positive
1232660495578140672,-1,1
1232654380119314433,-1,1
1232618611187081221,-2,1
1232616181976178696,-1,1
1232614704255819776,-1,1
1232612985257984000,-1,2
1232611502139547648,-1,1
1232611499111329792,-1,1
1232602648349741056,-1,1
1232599272085913600,-1,1
1232596061526675456,-1,1
1232595679152943104,-1,1
1232591220502913025,-1,1
1232436902659153920,-1,1
1232381511703420928,-1,1
1232318995505664001,-1,1
1232318647013523457,-1,1
1232318191264681984,-1,1
1232317128281186306,-1,1
1232317122090434561,-1,1
1232316688684576770,-1,1
1232315460437209089,-1,1
1232302483134976001,-1,2
1232287349893206019,-1,1
1232284883264905217,-1,1
1232282324252925952,-1,1
1232281553352478721,-1,1
1232279698668998659,-1,1
1232279476198834182,-1,1
1232271157832953856,-1,2
1232270939318038529,-1,1
1232270469157588993,-1,1
1232269716753874944,-1,1
1232265473162694658,-2,1
1232264455058345984,-1,1
1232262035884400641,-2,1
1232261235674144768,-1,1
1232258145315119104,-1,1
1232256811253850112,-1,1
1232246697365057536,-1,1
1232228242184163328,-1,2
1232227868693991424,-1,1
1232227863551758336,-1,1
1232217330945527809,-1,1
1232212615788716032,-1,1
1232212043379486720,-1,1
1232211002923638784,-1,1
1232210991250890752,-1,1
1232208974096879616,-1,1
1232208542909784064,-1,1
1232208117447974912,-1,1
1232206107235495937,-3,1
1231946906605146113,-1,1
1231924689473298433,-1,1
1231922282760744961,-1,1
1231921884905734145,-1,1
1231921345673519106,-1,1
1231921128341483525,-1,1
1231921124948226049,-2,1
1231920330010222593,-1,1
1231919768501915649,-1,1
1231918092009267201,-2,1
1231917589821100034,-1,1
1231915096005324800,-1,1
1231914385532162056,-1,1
1231904231600394242,-1,1
1231903905279291392,-1,1
1231903077936005121,-1,1
1231890114252595207,-1,1
1231890108883886080,-1,1
1231889631215542272,-1,1
1231889623477084160,-1,1
1231873489168142336,-1,1
1231871366217027584,-1,1
1231870311722823681,-1,1
1231868757301243904,-1,2
1231164396866605056,-1,1
1230859856422330369,-1,1
1230849944376029185,-1,1
1230840543510507520,-1,1
1230835970167185410,-1,1
1230833894435557377,-1,1
1230499819392786433,-1,1
1230492567965511680,-1,1
1230483544297934850,-1,1
1230483390220115968,-1,1
1230478110296023043,-1,1
1230478105384488966,-2,1
1230477299696447488,-2,1
1230470503535644673,-1,1
1230465163062632448,-1,1
1230464709457072129,-1,1
1230463255912435713,-1,1
1230462697009012737,-1,1
1230438623759228929,-1,1
1230438016310763522,-1,1
1230423200921792513,-1,1
1230108621536727040,-1,1
1230106946511998976,-1,1
1230068297959387139,-2,1
1230051522685423616,-1,1
1229794856815468547,-1,1
1229787777157476353,-1,2
1229784191237226499,-1,1
1229752777758343169,-2,2
1229750470803148801,-3,1
1229720900326559745,-1,1
1229719734595260417,-1,2
1229700716865957888,-1,1
1229700713334411265,-2,1
1229699542033031168,-2,1
1229698736475033600,-1,1
1229694654637051905,-1,1
1229680817749856257,-1,1
1229445457417588738,-1,1
1229433299774459904,-1,1
1229430262259441664,-1,1
1229398582366736386,-1,1
1229394580207960065,-1,1
1229392977119862785,-1,1
1229392350226632706,-1,1
1229391859920842752,-1,1
1229390843473276929,-1,1
1229389484334223360,-2,1
1229388865410039809,-2,1
1229388653887135745,-2,1
1229387108512604160,-1,1
1229386522211823616,-1,1
1229378509535162369,-1,1
1229335223726419968,-1,1
1228662902862884867,-1,1
1228358247024877568,-1,1
1228317838483611649,-1,1
1228284258625708033,-1,1
1228277302599016450,-1,2
1228270001712508929,-1,1
1228267157773070337,-1,1
1228265524343246848,-1,1
1228256376402718721,-1,1
1228256373324075008,-2,2
1228254905678340096,-1,1
1228254111788929025,-1,1
1228244157665304576,-1,2
1227973596955496451,-1,1
1227965400555687936,-2,1
1227953839363457025,-1,1
1227950138288635904,-1,1
1227937579208773634,-1,1
1227935698617032705,-1,1
1227931362558128129,-1,1
1227930444869652481,-1,1
1227912669447049219,-2,2
1227908524606283778,-2,2
1227899741247279104,-1,1
1227887257593565184,-1,1
1227881006813847553,-1,1
1227880996562968576,-1,1
1227880170779967493,-1,1
1227871810210992128,-1,2
1227871522548781061,-1,1
1227647212643143682,-1,1
1227597849694785536,-1,1
1227588727112970241,-1,1
1227581755672145922,-2,1
1227573703954894849,-1,1
1227571228988334085,-1,1
1227569339634765824,-1,1
1227568847374442496,-1,1
1227568188172488709,-1,1
1227568180756918272,-1,1
1227567719274438656,-1,1
1227567703612940289,-1,1
1227566065208713217,-1,1
1227565896857722884,-1,1
1227565722680877057,-1,1
1227565547078012930,-3,1
1227565185273081857,-1,1
1227565173034098688,-1,1
1227564181496516609,-1,2
1227564162500440066,-2,1
1227563205939073024,-1,1
1227563195503652864,-1,1
1227563031896494086,-1,1
1227562987365511168,-1,1
1227562549509525504,-1,1
1227562517620314114,-1,1
1227562338183716865,-1,1
1227562319070343169,-1,1
1227547141737984000,-1,1
1227541088749133824,-2,2
1227534996111491073,-1,1
1227272356856553473,-1,2
1227232621391904769,-1,1
1227231024419135493,-1,1
1227230342282727424,-1,1
1227217062109511681,-1,1
1227213968759980034,-1,2
1227196248928739329,-1,1
1227195962541723648,-1,1
1227195283676811264,-1,1
1227193988614098949,-1,1
1227190430409875457,-3,1
1227185596566843392,-1,1
1227159579508781057,-1,1
1227158383947636736,-1,1
1227155321132634112,-1,1
1227154094235754496,-1,1
1227148534509686784,-1,1
1226896595163209728,-1,1
1226894264489140226,-1,1
1226892048260792321,-1,1
1226886478422212608,-1,1
1226885086215331840,-1,1
1226882530340720640,-1,1
1226881701047144448,-1,1
1226874483782438914,-1,1
1226861564684357637,-1,1
1226851899955130369,-1,1
1226843997878063106,-1,1
1226835148815118336,-1,1
1226829394464911360,-1,1
1226828688710348800,-1,1
1226826837025787905,-1,1
1226818862164869121,-1,2
1226815486505209857,-1,1
1226799669361115136,-1,1
1226799232197197829,-1,1
1226786606096494593,-1,2
1226530860712763396,-2,1
1226511897622720513,-1,1
1226508488215597056,-1,1
1226505948245766144,-1,1
1226504762218209282,-1,1
1226499754860974080,-1,1
1226499072812552192,-1,1
1226495656199704576,-1,1
1226487966236803072,-1,1
1226470243276554240,-1,1
1226468865498140672,-1,1
1226468094413025282,-1,1
1226466544839950337,-2,1
1226463381441437696,-1,1
1226463377884499968,-1,1
1226459172423770112,-2,2
1226456367562706944,-2,1
1226449441433030657,-1,1
1226448504928772097,-1,1
1226446009242464257,-1,1
1226444129091059713,-1,1
1226444045771247616,-1,1
1226443445281095680,-1,1
1226443212367200261,-1,1
1226442149908140033,-1,1
1226438077381517313,-1,1
1226436023657410560,-1,1
1226435527232102401,-1,1
1226434417406730240,-1,1
1226433851259543553,-1,1
1226431889055125504,-1,1
1226431364716691456,-1,1
1226429735405793289,-1,1
1226140556222455809,-1,1
1226132794008592384,-1,2
1226126784833388544,-1,1
1226126566066991104,-1,1
1226101618304790528,-1,1
1226098421494435842,-1,1
1226083655866560512,-1,1
1225835569084817408,-1,1
1225835252880412673,-1,2
1225806936316227584,-1,1
1225805748720095232,-1,1
1225803883886370816,-1,1
1225801282033770496,-1,1
1225800927459913730,-1,2
1225800418757922819,-1,1
1225796205466259456,-1,1
1225795574626226176,-1,1
1225793313602707459,-1,1
1225793308926017537,-1,1
1225790751738601472,-1,1
1225788691790127104,-1,1
1225787592442097665,-1,1
1225786438614179840,-1,1
1225779068639031296,-1,1
1225775519880433666,-1,1
1225772153792012288,-1,1
1225771578102894594,-1,1
1225771343465132032,-1,1
1225770719738503168,-1,1
1225769781799858176,-2,2
1225768359574327297,-1,1
1225767899777916929,-1,1
1225765312051716097,-1,1
1225763060599676934,-1,1
1225762627135168512,-1,1
1225761465447174145,-1,1
1225760541953658886,-1,1
1225760175669350400,-3,1
1225759537484967936,-1,1
1225718804191338496,-1,1
1225712946912821249,-1,1
1225709165580079104,-3,1
1225708338685632513,-1,1
1225706865444753408,-1,1
1225706224710234113,-1,1
1225705488135880704,-1,1
1225705483488694272,-1,1
1225445180104478720,-1,1
1225444422084694016,-2,1
1225441533836644355,-1,1
1225441523829002240,-2,1
1225435267370229761,-1,2
1225428780061249537,-1,1
1225427883772071939,-1,2
1225427120027054080,-1,1
1225425385803915266,-1,1
1225421117432700929,-2,1
1225420679782293504,-1,1
1225383461588029445,-1,2
1225375774833860608,-1,1
1225367076602351616,-1,1
1225349947748503552,-1,1
1225348907389071361,-2,1
1225343967581085696,-1,2
1225081406881173507,-2,1
1225080621200039936,-2,1
1225076699093663744,-1,1
1225074918192222208,-1,1
1225074915159744518,-1,1
1225069796078817281,-1,1
1225069789976104961,-1,1
1225067244641824769,-2,1
1225066852889526272,-1,1
1225066099223465990,-1,1
1225063963223896064,-1,1
1225061584797650944,-2,1
1225032943715979266,-1,1
1225031460375187456,-1,1
1225028184573468673,-1,1
1225024965327622144,-1,1
1225024752777121792,-1,1
1225022418265288705,-2,1
1225022414645534720,-1,1
1225020359256301569,-3,1
1225019862956806146,-1,1
1225019394469830656,-1,1
1225019054538264578,-2,1
1225019048813002753,-1,1
1225017392432144384,-1,1
1225017046565519366,-1,1
1225017042199334912,-1,1
1225016305755000838,-1,1
1225015889835237376,-1,1
1225015405145722880,-1,1
1225013899180855296,-1,1
1225013001268408320,-1,1
1225012313515855879,-1,1
1225010998064701440,-1,1
1225009504313659392,-1,1
1225008951370092544,-1,1
1225008593029734402,-1,1
1225008224069439488,-1,1
1225007485188218885,-1,1
1225007418582716416,-1,1
1225006698932449280,-1,2
1225005288107008001,-1,2
1224993947010916352,-1,2
1224993610573262848,-1,1
1224993609948286981,-2,1
1224991738747662336,-1,1
1224991423507959813,-1,1
1224988447745695744,-1,1
1224988074511388672,-1,1
1224987881858576385,-1,1
1224987343079137281,-1,1
1224979568756391936,-2,1
1224713269929283584,-2,1
1224713002697490432,-1,1
1224698820782624770,-1,1
1224692314330796032,-1,1
1224687331128610817,-1,1
1224687327932534786,-1,2
1224687121623080962,-1,1
1224687117843996673,-1,2
1224686705632038913,-1,1
1224673118800744448,-1,1
1224673030099623936,-2,1
1224667751572279297,-1,1
1224666338515456001,-1,1
1224649609768849408,-1,1
1224643494855299075,-1,1
1224639574221172739,-1,1
1224623252254920707,-1,2
1224619327447539712,-1,1
1224614311961726976,-1,1
1224613530034429953,-1,1
1224610595225382912,-2,1
1224610592109056000,-1,1
1224597662806216704,-1,1
1224597656447717378,-1,1
1224580209678213120,-1,1
1224573303865724928,-1,2
1224448251455139840,-1,1
1224416200198934533,-2,1
1224412957058183168,-1,1
1224412575846236160,-1,1
1224412572985843713,-1,2
1224411823262306310,-1,1
1224411532890640387,-2,1
1224411145940938755,-1,1
1224411143034286086,-1,1
1224410922283884544,-1,1
1224410919352008705,-1,1
1224410807120945154,-1,1
1224410803962634245,-1,1
1224334536928112641,-1,1
1224324899751301120,-1,1
1224323157957447680,-1,1
1224321563136286720,-1,1
1224319632833761280,-1,1
1224318043783909378,-1,1
1224310899189653504,-1,1
1224310764401561602,-1,1
1224308114100572160,-1,1
1224307620133179394,-1,1
1224307193077534724,-1,1
1224301701148168199,-1,1
1224299752893964289,-1,1
1224298787142885377,-1,1
1224297782867038208,-1,1
1224297603644428290,-1,1
1224286805979279360,-1,1
1224284068638011393,-1,1
1224282596554760199,-3,1
1224282592658280448,-1,1
1224280850717650944,-2,1
1224278329861251078,-1,1
1224276559571361792,-1,1
1224276525844922369,-1,2
1224270853145317377,-1,1
1224270848812638213,-1,2
1224267283167686656,-1,1
1224265777236324352,-1,1
1224253245457141760,-1,1
1224250453661233152,-1,1
1224250074978553856,-1,1
1224242679598501894,-1,2
1224242676607922177,-1,2
1224241768025198592,-1,1
1224241764015448064,-1,1
1224066597591158787,-1,1
1224065490160619521,-1,1
1224064739984269313,-1,1
1224063595920723968,-1,1
1224060641654312960,-1,1
1224059113262538752,-1,1
1224018299786231809,-1,2
1224014685579677698,-2,1
1223987389925855232,-1,1
1223903868473544704,-1,1
1223903864434429954,-1,1
1223664991938760705,-1,2
1223590615054716930,-1,1
1223589736813559809,-1,1
1223589713908465665,-1,1
1223586575050776576,-1,1
1223585123171471360,-1,2
1223583128461172737,-1,1
1223583124413648896,-1,1
1223580562029531136,-1,1
1223577021357477888,-1,1
1223561455871627265,-2,1
1223561210748194817,-2,1
1223560115024023553,-1,1
1223533548415725568,-1,1
1223532154732384257,-1,1
1223528849452994565,-1,1
1223283318495633408,-1,1
1223282740566614018,-2,1
1223282143473864709,-1,1
1223281024391622656,-1,1
1223260645031890945,-1,1
1223259640005386240,-1,2
1223253025151692807,-1,1
1223236000383750144,-1,1
1223224742133608449,-1,1
1223223342905339905,-1,1
1223220147202281472,-1,1
1223220143121215488,-1,1
1223217516631207936,-1,1
1223214026353709061,-1,1
1223214018682376193,-1,2
1223211846351695872,-1,1
1223199904031559681,-1,1
1223199188789473281,-2,1
1223194138989993984,-1,1
1223191062564495361,-1,1
1223190838211162113,-1,2
1223189157968781313,-1,1
1223189150620319745,-1,1
1223187857214451712,-1,1
1223187719159001088,-2,1
1223187715421888517,-2,1
1223187083797389312,-1,1
1223186842222235649,-1,1
1223185641577558021,-1,1
1223180371572994050,-1,1
1223176635496771584,-2,1
1223171531615981568,-1,1
1223171219492569088,-1,1
1223171216745402368,-1,1
1223167993464721408,-1,1
1223167990671269888,-2,2
1223166766798557184,-1,1
1222901949088944134,-1,1
1222894342307606529,-2,1
1222893042736099329,-1,1
1222889761708396544,-1,1
1222884503288455168,-1,1
1222884499673010176,-1,1
1222883828437594113,-1,1
1222879589208403968,-1,1
1222878451381821440,-1,1
1222868164209451008,-1,1
1222862008116219906,-1,1
1222861215938023426,-1,1
1222861212498767872,-1,2
1222859285920669700,-1,1
1222858237214625804,-1,2
1222857544575733762,-1,2
1222856704586584065,-1,1
1222855189637607425,-1,1
1222854838406516736,-1,1
1222853557243797504,-1,1
1222852169914818560,-1,1
1222851589335134208,-1,1
1222851581365846016,-1,1
1222851132860633088,-1,1
1222851128251101184,-1,1
1222850358084558848,-1,1
1222848774873153540,-1,1
1222844716263313408,-1,1
1222844601138077696,-1,1
1222843876462993409,-1,1
1222843461843521536,-1,1
1222842993444560897,-1,2
1222841918775791616,-1,1
1222841556467625984,-1,1
1222840580859990017,-1,1
1222839064472293377,-1,1
1222834160999501825,-1,1
1222823388311363585,-2,1
1222771419299373058,-1,1
1222550380598505472,-1,1
1222545867456028672,-2,1
1222542964850937857,-1,1
1222542959507378176,-1,1
1222541397049401344,-1,1
1222541392901218304,-1,2
1222521278122295296,-1,2
1222521205326073857,-1,1
1222520473185136646,-1,1
1222520464435818496,-1,1
1222492038651957249,-1,2
1222465898134626304,-1,1
1222461874668699648,-1,2
1222450866462109696,-1,1
1222450861567291393,-1,1
1222449354046345217,-1,1
1222449336107270144,-1,1
1222440007685877761,-1,1
1222434228513705984,-1,1
1222433983948107778,-1,1
1222433232341405702,-1,1
1222433228214153216,-2,1
1222432938014511104,-1,1
1222431998402277377,-1,1
1222430721077366785,-1,1
1222192109811392512,-1,1
1222186426953031680,-1,1
1222186423920537601,-1,1
1222185072465498112,-1,1
1222182375972577280,-1,1
1222177177657102338,-1,1
1222175686154166277,-1,1
1222175680680595456,-1,1
1222175052344377344,-1,1
1222174902691733504,-1,1
1222166007956918272,-1,1
1222163609981243392,-1,1
1222163262286049280,-1,1
1222162525073969154,-1,1
1222162519260831744,-1,1
1222155699880386562,-1,1
1222155477007716353,-1,2
1222155473312538625,-1,2
1222154929399369729,-1,1
1222153694994751488,-2,1
1222152472409657345,-1,2
1222152469419122689,-1,1
1222147694963175425,-1,2
1222147692018786305,-1,1
1222147326740922377,-1,2
1222147323863670784,-1,1
1222147234969673728,-2,2
1222147231874191360,-1,1
1222147138660052992,-1,2
1222147135694614528,-1,1
1222146888520159232,-1,2
1222146885538000901,-1,1
1222144060842037250,-1,1
1222144054848360449,-1,1
1222143453674471425,-1,2
1222143448851066880,-1,2
1222113665752666113,-1,1
1222099763740454912,-1,1
1222099759541948417,-1,1
1222098952117542913,-1,1
1222098948883714049,-1,1
1222098360431206403,-1,1
1222098252994088961,-2,2
1222098126691033088,-1,2
1222098123654418432,-1,2
1222094494524485633,-1,1
1222094209370542081,-1,1
1222092615190970369,-1,1
1222087385690910721,-1,1
1222079235021471744,-2,1
1222077459346219009,-1,1
1222077455554486273,-1,1
1222076160818827264,-1,1
1222075068777365505,-1,1
1222075064016830466,-1,1
1222071116325322753,-1,1
1222069679872712704,-1,1
1222069672847249414,-1,1
1222068957869412352,-1,1
1222068113409265664,-3,1
1222067074236850177,-1,1
1222064473839755264,-3,2
1222062336976048128,-1,1
1222062331825475585,-1,1
1222059872818225153,-1,2
1221833563550687232,-1,2
1221832304403865600,-1,2
1221820864624316416,-1,1
1221817365136125953,-1,1
1221816826658721794,-1,1
1221816564342755329,-1,1
1221815944261046278,-1,1
1221815168872697856,-1,1
1221814594244698114,-1,1
1221813521056485382,-1,2
1221813105497399297,-1,1
1221811188088086530,-2,1
1221811044579979264,-1,1
1221811041807585282,-1,1
1221810100018601986,-1,1
1221810037921918982,-2,1
1221808021753430018,-2,1
1221802572685762560,-1,1
1221795266141073408,-1,1
1221795262462644230,-1,1
1221793242083217409,-1,2
1221787646969679872,-1,1
1221787434297544704,-1,2
1221784565435510787,-1,1
1221784562390441985,-1,1
1221783991990263809,-1,1
1221783988588752897,-1,2
1221782370019430401,-1,1
1221782367335043072,-2,1
1221782029102129152,-1,1
1221781491719512064,-1,1
1221781488930258946,-1,1
1221764078806478851,-1,1
1221764075149053957,-1,1
1221759755900858369,-1,1
1221759752939671552,-1,1
1221758216629080064,-1,1
1221726757340045317,-1,1
1221725736890925056,-1,1
1221724184545546240,-1,2
1221539991823798274,-1,1
1221539989038817280,-1,1
1221539691515797504,-1,1
1221539687489318920,-1,1
1221498019645992960,-1,1
1221488989380673536,-1,1
1221477870058528774,-1,1
1221475360140931072,-1,1
1221475056137703426,-1,1
1221474399955705856,-1,1
1221471724379787269,-1,1
1221470876069257217,-2,1
1221468200904331264,-1,1
1221436784602746882,-1,1
1221429401637859334,-1,1
1221427337553678341,-1,1
1221425888409071616,-1,1
1221388581912051713,-1,1
1221387768074514432,-1,1
1221387623576543232,-1,1
1221387068535975937,-2,1
1221354513816260608,-1,1
1221352121578262528,-1,1
1221075351780065280,-1,1
1221073478117470214,-1,2
1221059860973920258,-1,1
1221056575043002368,-1,1
1221055740904984576,-1,2
1220999758355017728,-1,1
1220993502542278656,-1,1
1220992249280024576,-1,1
1220991506586177536,-1,1
1220838472958840835,-1,1
1220749160103796737,-1,2
1220747950814572544,-1,2
1220740827204456450,-1,1
1220734001511632896,-1,2
1220732518116265985,-1,1
1220722106159243265,-1,1
1220717815340158978,-1,1
1220696947490795520,-1,1
1220663430669127680,-1,1
1220630739391336448,-1,1
1220367235191136257,-1,1
1220359616309100545,-2,2
1220351556719194113,-1,1
1220345756118388739,-1,2
1220343646672883714,-1,1
1220342746415816709,-1,1
1220340483349676032,-1,1
1220334326468042752,-1,1
1220331167507013633,-1,2
1220317080450490368,-1,1
1220300788985143300,-1,1
1220293500278841344,-1,1
1220270325134434304,-1,1
1220263333829529600,-1,1
1220262842466816000,-1,1
1220011670606680069,-1,1
1219993901177737216,-2,1
1219946335157264384,-1,1
1219944452040597505,-1,1
1219943939177881606,-1,1
1219912489372213248,-3,1
1219908991083601925,-1,1
1219908254819594240,-1,1
1219907872479481856,-1,1
1219907387932532737,-1,1
1219903407139577857,-1,1
1219686368558960642,-1,2
1219685939053764608,-1,2
1219679377434324992,-1,1
1219671480499425280,-1,1
1219667242444562437,-1,1
1219666070077870080,-1,1
1219665435278311425,-2,1
1219664178782359555,-1,1
1219659084527480834,-1,1
1219658019421769728,-1,1
1219656221126549505,-1,1
1219652691724554240,-1,1
1219649962222465026,-1,1
1219647275032629248,-1,1
1219635977787973637,-1,1
1219632388868857859,-1,1
1219632033481285635,-1,1
1219630863417212929,-1,1
1219629585622544384,-2,2
1219618875555315712,-1,1
1219612377152442368,-1,1
1219585991612227584,-1,1
1219585223157080066,-1,1
1219537970732072960,-1,2
1219528535276171265,-2,1
1219524083563552768,-1,1
